"max_temp","min_temp","air_frost_days","rain_mm","sun","station","lat","long","month_year"
7.3,1.1,8,108.1,NA,"stornoway",58.214,-6.318,"1885-03-01"
10.1,3.4,3,41.6,NA,"stornoway",58.214,-6.318,"1885-04-01"
10.2,3.7,2,85.1,NA,"stornoway",58.214,-6.318,"1885-05-01"
13.5,6.8,0,98.3,NA,"stornoway",58.214,-6.318,"1885-06-01"
15.5,8.9,0,78.8,NA,"stornoway",58.214,-6.318,"1885-07-01"
14.3,8.2,0,34.8,NA,"stornoway",58.214,-6.318,"1885-08-01"
13.3,7,0,180.4,NA,"stornoway",58.214,-6.318,"1885-09-01"
8.8,3,4,158.2,NA,"stornoway",58.214,-6.318,"1885-10-01"
8.2,3.4,3,75.9,NA,"stornoway",58.214,-6.318,"1885-11-01"
7,1.8,8,176,NA,"stornoway",58.214,-6.318,"1885-12-01"
4.8,-0.1,11,158.5,NA,"stornoway",58.214,-6.318,"1886-01-01"
5.8,-0.4,11,66.2,NA,"stornoway",58.214,-6.318,"1886-02-01"
6.7,0.9,12,68.1,NA,"stornoway",58.214,-6.318,"1886-03-01"
9.5,2.4,2,73.6,NA,"stornoway",58.214,-6.318,"1886-04-01"
11.1,3.9,0,41.3,NA,"stornoway",58.214,-6.318,"1886-05-01"
13.7,7,0,46.4,NA,"stornoway",58.214,-6.318,"1886-06-01"
15.3,8.8,0,92.7,NA,"stornoway",58.214,-6.318,"1886-07-01"
15.2,8.6,0,83.5,NA,"stornoway",58.214,-6.318,"1886-08-01"
13.8,7.3,0,116.3,NA,"stornoway",58.214,-6.318,"1886-09-01"
12.8,5.9,0,109.2,NA,"stornoway",58.214,-6.318,"1886-10-01"
9,3.7,3,145.5,NA,"stornoway",58.214,-6.318,"1886-11-01"
4.8,-1.1,14,224.5,NA,"stornoway",58.214,-6.318,"1886-12-01"
7,1.6,6,197,NA,"stornoway",58.214,-6.318,"1887-01-01"
8.2,2.7,5,127,NA,"stornoway",58.214,-6.318,"1887-02-01"
7.3,1.4,8,72.5,NA,"stornoway",58.214,-6.318,"1887-03-01"
8.5,1.7,6,117.9,NA,"stornoway",58.214,-6.318,"1887-04-01"
11.9,6.1,0,44.3,NA,"stornoway",58.214,-6.318,"1887-05-01"
16.3,8.8,0,38.4,NA,"stornoway",58.214,-6.318,"1887-06-01"
16.5,9.8,0,111.8,NA,"stornoway",58.214,-6.318,"1887-07-01"
15.3,8.7,0,85,NA,"stornoway",58.214,-6.318,"1887-08-01"
12.9,7.4,0,94.7,NA,"stornoway",58.214,-6.318,"1887-09-01"
9.5,4,3,138.2,NA,"stornoway",58.214,-6.318,"1887-10-01"
7.9,2.2,7,90.8,NA,"stornoway",58.214,-6.318,"1887-11-01"
5.7,0.2,13,130.9,NA,"stornoway",58.214,-6.318,"1887-12-01"
7.1,2.6,6,104.1,NA,"stornoway",58.214,-6.318,"1888-01-01"
5.4,-0.4,16,62.6,NA,"stornoway",58.214,-6.318,"1888-02-01"
5.7,0.4,15,100.6,NA,"stornoway",58.214,-6.318,"1888-03-01"
8.8,3.5,1,100,NA,"stornoway",58.214,-6.318,"1888-04-01"
11,4.6,0,96.2,NA,"stornoway",58.214,-6.318,"1888-05-01"
13.6,6,1,46.4,NA,"stornoway",58.214,-6.318,"1888-06-01"
14,7.5,0,39.6,NA,"stornoway",58.214,-6.318,"1888-07-01"
14.4,7.7,0,148.8,NA,"stornoway",58.214,-6.318,"1888-08-01"
13.7,7.3,0,68.2,NA,"stornoway",58.214,-6.318,"1888-09-01"
10.8,5.2,2,179.6,NA,"stornoway",58.214,-6.318,"1888-10-01"
8.8,3.5,1,161.6,NA,"stornoway",58.214,-6.318,"1888-11-01"
8.2,3.7,3,156.4,NA,"stornoway",58.214,-6.318,"1888-12-01"
8.2,3.3,1,141.4,NA,"stornoway",58.214,-6.318,"1889-01-01"
5.2,0,10,123,NA,"stornoway",58.214,-6.318,"1889-02-01"
7.4,1.7,8,70.5,NA,"stornoway",58.214,-6.318,"1889-03-01"
8.7,2.8,2,62.6,NA,"stornoway",58.214,-6.318,"1889-04-01"
14,7.4,0,110.5,NA,"stornoway",58.214,-6.318,"1889-05-01"
15.1,8.3,0,23,NA,"stornoway",58.214,-6.318,"1889-06-01"
14.8,7.8,0,40.1,NA,"stornoway",58.214,-6.318,"1889-07-01"
15.4,9.7,0,128.2,NA,"stornoway",58.214,-6.318,"1889-08-01"
13.7,7.6,0,114.6,NA,"stornoway",58.214,-6.318,"1889-09-01"
11,4,2,67.7,NA,"stornoway",58.214,-6.318,"1889-10-01"
9.4,4.6,3,104.2,NA,"stornoway",58.214,-6.318,"1889-11-01"
7.8,3.2,2,143.2,NA,"stornoway",58.214,-6.318,"1889-12-01"
7.9,2.8,4,181.4,NA,"stornoway",58.214,-6.318,"1890-01-01"
7.2,2,3,19.4,NA,"stornoway",58.214,-6.318,"1890-02-01"
8.2,1.3,5,110.7,NA,"stornoway",58.214,-6.318,"1890-03-01"
9.6,2.8,3,96.3,NA,"stornoway",58.214,-6.318,"1890-04-01"
13.6,6.7,0,14.8,NA,"stornoway",58.214,-6.318,"1890-05-01"
14,7.9,0,98.6,NA,"stornoway",58.214,-6.318,"1890-06-01"
14.3,8.3,0,99,NA,"stornoway",58.214,-6.318,"1890-07-01"
15.1,9.2,0,111.6,NA,"stornoway",58.214,-6.318,"1890-08-01"
15.6,9.7,0,102,NA,"stornoway",58.214,-6.318,"1890-09-01"
11.5,5.7,2,225.7,NA,"stornoway",58.214,-6.318,"1890-10-01"
8.7,3.2,0,172.9,NA,"stornoway",58.214,-6.318,"1890-11-01"
6.1,1,12,35.3,NA,"stornoway",58.214,-6.318,"1890-12-01"
6.5,1.4,7,118.5,NA,"stornoway",58.214,-6.318,"1891-01-01"
9.3,3.2,3,84.3,NA,"stornoway",58.214,-6.318,"1891-02-01"
5.3,-1.4,18,114,NA,"stornoway",58.214,-6.318,"1891-03-01"
8.5,1.1,5,10.5,NA,"stornoway",58.214,-6.318,"1891-04-01"
10.9,3.1,3,38.9,NA,"stornoway",58.214,-6.318,"1891-05-01"
14.8,7.9,0,68.4,NA,"stornoway",58.214,-6.318,"1891-06-01"
15,9.1,0,39.3,NA,"stornoway",58.214,-6.318,"1891-07-01"
14.6,9.1,0,85.8,NA,"stornoway",58.214,-6.318,"1891-08-01"
14.1,8.6,0,101.1,NA,"stornoway",58.214,-6.318,"1891-09-01"
11.3,5.3,2,238.3,NA,"stornoway",58.214,-6.318,"1891-10-01"
8.3,1.7,7,123,NA,"stornoway",58.214,-6.318,"1891-11-01"
7.1,2.2,6,160.1,NA,"stornoway",58.214,-6.318,"1891-12-01"
5.4,-0.6,15,79.9,NA,"stornoway",58.214,-6.318,"1892-01-01"
5.7,-0.6,13,50.4,NA,"stornoway",58.214,-6.318,"1892-02-01"
5.5,-0.8,18,30.9,NA,"stornoway",58.214,-6.318,"1892-03-01"
9.1,1.2,9,29,NA,"stornoway",58.214,-6.318,"1892-04-01"
11.6,4.7,1,87.3,NA,"stornoway",58.214,-6.318,"1892-05-01"
13.5,6.3,0,50.5,NA,"stornoway",58.214,-6.318,"1892-06-01"
14.4,8.5,0,48.3,NA,"stornoway",58.214,-6.318,"1892-07-01"
14.6,9,0,103.2,NA,"stornoway",58.214,-6.318,"1892-08-01"
12.6,6.1,0,114.8,NA,"stornoway",58.214,-6.318,"1892-09-01"
8.6,3,3,110.6,NA,"stornoway",58.214,-6.318,"1892-10-01"
9.3,3.6,3,146.4,NA,"stornoway",58.214,-6.318,"1892-11-01"
5.3,0.4,14,64.8,NA,"stornoway",58.214,-6.318,"1892-12-01"
5.6,0.5,13,59.6,NA,"stornoway",58.214,-6.318,"1893-01-01"
6.4,0.7,9,60.7,NA,"stornoway",58.214,-6.318,"1893-02-01"
8.8,2.3,5,46.5,NA,"stornoway",58.214,-6.318,"1893-03-01"
11.4,3.5,3,28.5,NA,"stornoway",58.214,-6.318,"1893-04-01"
13.7,7.3,0,38.4,NA,"stornoway",58.214,-6.318,"1893-05-01"
16.3,8.6,0,31.6,NA,"stornoway",58.214,-6.318,"1893-06-01"
16.8,10.1,0,86.2,NA,"stornoway",58.214,-6.318,"1893-07-01"
16.7,10.9,0,133.9,NA,"stornoway",58.214,-6.318,"1893-08-01"
13.7,7.3,0,201,NA,"stornoway",58.214,-6.318,"1893-09-01"
10.8,5.4,1,161.5,NA,"stornoway",58.214,-6.318,"1893-10-01"
6.6,1.6,9,180.3,NA,"stornoway",58.214,-6.318,"1893-11-01"
7.8,2.3,4,191.1,NA,"stornoway",58.214,-6.318,"1893-12-01"
5.8,0.9,12,162,NA,"stornoway",58.214,-6.318,"1894-01-01"
6.5,0.9,7,201.3,NA,"stornoway",58.214,-6.318,"1894-02-01"
8.9,2,5,100.7,NA,"stornoway",58.214,-6.318,"1894-03-01"
11.8,4.2,0,21.4,NA,"stornoway",58.214,-6.318,"1894-04-01"
10.7,2.5,3,45.9,NA,"stornoway",58.214,-6.318,"1894-05-01"
14.4,9.3,0,36.7,NA,"stornoway",58.214,-6.318,"1894-06-01"
17.1,11.4,0,173.4,NA,"stornoway",58.214,-6.318,"1894-07-01"
14.8,10.7,0,128.3,NA,"stornoway",58.214,-6.318,"1894-08-01"
13.4,7,0,12,NA,"stornoway",58.214,-6.318,"1894-09-01"
11,4,2,82.2,NA,"stornoway",58.214,-6.318,"1894-10-01"
10.1,5,0,153.5,NA,"stornoway",58.214,-6.318,"1894-11-01"
8,2.6,4,178.9,NA,"stornoway",58.214,-6.318,"1894-12-01"
3.7,-1.3,17,114.5,NA,"stornoway",58.214,-6.318,"1895-01-01"
5.1,-2.6,21,37.3,NA,"stornoway",58.214,-6.318,"1895-02-01"
7.6,0.7,12,85.7,NA,"stornoway",58.214,-6.318,"1895-03-01"
9.9,3.5,2,80.1,NA,"stornoway",58.214,-6.318,"1895-04-01"
14.5,6.5,0,42.7,NA,"stornoway",58.214,-6.318,"1895-05-01"
16.1,7.8,0,85.3,NA,"stornoway",58.214,-6.318,"1895-06-01"
15,9.2,0,98.1,NA,"stornoway",58.214,-6.318,"1895-07-01"
16.5,10.3,0,115.1,NA,"stornoway",58.214,-6.318,"1895-08-01"
15.9,9.7,0,80.3,NA,"stornoway",58.214,-6.318,"1895-09-01"
9.1,2.8,2,156.7,NA,"stornoway",58.214,-6.318,"1895-10-01"
8.7,2.2,5,103.8,NA,"stornoway",58.214,-6.318,"1895-11-01"
6.5,1.4,6,126.1,NA,"stornoway",58.214,-6.318,"1895-12-01"
7.6,2,9,143.8,NA,"stornoway",58.214,-6.318,"1896-01-01"
8.8,4.4,1,107.5,NA,"stornoway",58.214,-6.318,"1896-02-01"
7.9,1.8,4,143,NA,"stornoway",58.214,-6.318,"1896-03-01"
10.4,4.6,0,85.2,NA,"stornoway",58.214,-6.318,"1896-04-01"
14.4,7.4,0,38.5,NA,"stornoway",58.214,-6.318,"1896-05-01"
15,9.2,0,92.8,NA,"stornoway",58.214,-6.318,"1896-06-01"
15.4,9.5,0,91,NA,"stornoway",58.214,-6.318,"1896-07-01"
14.7,9.3,0,180,NA,"stornoway",58.214,-6.318,"1896-08-01"
14.3,7.4,0,162.7,NA,"stornoway",58.214,-6.318,"1896-09-01"
8.5,2.4,2,210.6,NA,"stornoway",58.214,-6.318,"1896-10-01"
8.9,4.2,1,184.6,NA,"stornoway",58.214,-6.318,"1896-11-01"
6.9,0.9,7,136.3,NA,"stornoway",58.214,-6.318,"1896-12-01"
4.6,-0.3,15,57.8,NA,"stornoway",58.214,-6.318,"1897-01-01"
7.2,1.3,8,92.8,NA,"stornoway",58.214,-6.318,"1897-02-01"
6.8,1.7,10,152.7,NA,"stornoway",58.214,-6.318,"1897-03-01"
9.1,1.8,5,58.1,NA,"stornoway",58.214,-6.318,"1897-04-01"
10.4,3.6,0,76.8,NA,"stornoway",58.214,-6.318,"1897-05-01"
14.8,7.8,0,11.5,NA,"stornoway",58.214,-6.318,"1897-06-01"
17,9.9,0,44,NA,"stornoway",58.214,-6.318,"1897-07-01"
17.2,10.9,0,72.1,NA,"stornoway",58.214,-6.318,"1897-08-01"
13.1,6.6,0,141.8,NA,"stornoway",58.214,-6.318,"1897-09-01"
12,5.3,0,87.2,NA,"stornoway",58.214,-6.318,"1897-10-01"
9.6,3.9,2,147,NA,"stornoway",58.214,-6.318,"1897-11-01"
7,1.3,6,207.2,NA,"stornoway",58.214,-6.318,"1897-12-01"
8.6,3.5,1,125.4,NA,"stornoway",58.214,-6.318,"1898-01-01"
6,0.5,10,203.8,NA,"stornoway",58.214,-6.318,"1898-02-01"
7.3,1.2,5,138,NA,"stornoway",58.214,-6.318,"1898-03-01"
10.4,3.8,0,118.7,NA,"stornoway",58.214,-6.318,"1898-04-01"
11.1,3.9,0,78.7,NA,"stornoway",58.214,-6.318,"1898-05-01"
14.7,8.1,0,50.1,NA,"stornoway",58.214,-6.318,"1898-06-01"
14.8,8.6,0,64.6,NA,"stornoway",58.214,-6.318,"1898-07-01"
15.8,9.3,0,138.7,NA,"stornoway",58.214,-6.318,"1898-08-01"
15.6,8.2,0,131.6,NA,"stornoway",58.214,-6.318,"1898-09-01"
13.6,6,0,141.8,NA,"stornoway",58.214,-6.318,"1898-10-01"
8.9,3.3,2,250,NA,"stornoway",58.214,-6.318,"1898-11-01"
8.1,2,6,377.5,NA,"stornoway",58.214,-6.318,"1898-12-01"
5.7,0.6,8,232.3,NA,"stornoway",58.214,-6.318,"1899-01-01"
7.7,1.5,6,94.4,NA,"stornoway",58.214,-6.318,"1899-02-01"
7.6,1.2,9,162.1,NA,"stornoway",58.214,-6.318,"1899-03-01"
8.7,2.1,5,122.1,NA,"stornoway",58.214,-6.318,"1899-04-01"
12,4.2,0,61.1,NA,"stornoway",58.214,-6.318,"1899-05-01"
16.4,8.5,0,64.9,NA,"stornoway",58.214,-6.318,"1899-06-01"
17.2,10.3,0,69.5,NA,"stornoway",58.214,-6.318,"1899-07-01"
19.6,10.3,0,30.1,NA,"stornoway",58.214,-6.318,"1899-08-01"
14,7.1,0,214.6,NA,"stornoway",58.214,-6.318,"1899-09-01"
11.9,5.2,0,128,NA,"stornoway",58.214,-6.318,"1899-10-01"
11,5.1,0,219,NA,"stornoway",58.214,-6.318,"1899-11-01"
7,1.8,5,147.2,NA,"stornoway",58.214,-6.318,"1899-12-01"
6.8,1.7,2,156.1,NA,"stornoway",58.214,-6.318,"1900-01-01"
5.3,-1.3,13,114.9,NA,"stornoway",58.214,-6.318,"1900-02-01"
6.9,0.5,10,50.7,NA,"stornoway",58.214,-6.318,"1900-03-01"
10,3.7,0,91.8,NA,"stornoway",58.214,-6.318,"1900-04-01"
12,4.9,0,79.2,NA,"stornoway",58.214,-6.318,"1900-05-01"
16.5,8.8,0,82.3,NA,"stornoway",58.214,-6.318,"1900-06-01"
16.1,10.2,0,104.7,NA,"stornoway",58.214,-6.318,"1900-07-01"
16.7,9.2,0,47.9,NA,"stornoway",58.214,-6.318,"1900-08-01"
14.4,7.4,0,201.6,NA,"stornoway",58.214,-6.318,"1900-09-01"
10.5,3.5,0,214.9,NA,"stornoway",58.214,-6.318,"1900-10-01"
8.8,3.2,5,154,NA,"stornoway",58.214,-6.318,"1900-11-01"
8.9,3.1,3,305.7,NA,"stornoway",58.214,-6.318,"1900-12-01"
6.5,1.8,7,72.7,NA,"stornoway",58.214,-6.318,"1901-01-01"
6,0.4,10,85.4,NA,"stornoway",58.214,-6.318,"1901-02-01"
6.5,0.8,8,88.9,NA,"stornoway",58.214,-6.318,"1901-03-01"
9.8,2.9,3,79.4,NA,"stornoway",58.214,-6.318,"1901-04-01"
14.8,5.4,0,26.2,NA,"stornoway",58.214,-6.318,"1901-05-01"
14.4,7.7,0,78.1,NA,"stornoway",58.214,-6.318,"1901-06-01"
18,10.6,0,49.6,NA,"stornoway",58.214,-6.318,"1901-07-01"
16,9.6,0,113,NA,"stornoway",58.214,-6.318,"1901-08-01"
17.2,8.6,0,81.5,NA,"stornoway",58.214,-6.318,"1901-09-01"
12.2,3.8,2,158.4,NA,"stornoway",58.214,-6.318,"1901-10-01"
9.5,2.8,4,99.1,NA,"stornoway",58.214,-6.318,"1901-11-01"
6.2,0.9,10,153,NA,"stornoway",58.214,-6.318,"1901-12-01"
6.8,0.4,14,137.4,NA,"stornoway",58.214,-6.318,"1902-01-01"
5.8,-0.5,12,99,NA,"stornoway",58.214,-6.318,"1902-02-01"
8.6,2,5,132.4,NA,"stornoway",58.214,-6.318,"1902-03-01"
11.3,2.8,3,65.9,NA,"stornoway",58.214,-6.318,"1902-04-01"
10.7,3.7,1,91,NA,"stornoway",58.214,-6.318,"1902-05-01"
14.9,7.4,0,53.8,NA,"stornoway",58.214,-6.318,"1902-06-01"
14.9,7.8,0,67.2,NA,"stornoway",58.214,-6.318,"1902-07-01"
15.4,8.1,0,63.5,NA,"stornoway",58.214,-6.318,"1902-08-01"
14.9,8.5,0,69,NA,"stornoway",58.214,-6.318,"1902-09-01"
12.8,4.7,0,164.4,NA,"stornoway",58.214,-6.318,"1902-10-01"
10.8,4.9,2,97.4,NA,"stornoway",58.214,-6.318,"1902-11-01"
7.9,2.3,4,150.4,NA,"stornoway",58.214,-6.318,"1902-12-01"
6.7,1.3,10,145.7,NA,"stornoway",58.214,-6.318,"1903-01-01"
8.7,2.7,1,181,NA,"stornoway",58.214,-6.318,"1903-02-01"
8,1.8,2,204.9,NA,"stornoway",58.214,-6.318,"1903-03-01"
9.2,2.8,3,88.2,NA,"stornoway",58.214,-6.318,"1903-04-01"
11.8,4,2,57,NA,"stornoway",58.214,-6.318,"1903-05-01"
14.9,6.1,0,45.3,NA,"stornoway",58.214,-6.318,"1903-06-01"
15.5,7.7,0,107.6,NA,"stornoway",58.214,-6.318,"1903-07-01"
15.4,7.8,0,216.8,NA,"stornoway",58.214,-6.318,"1903-08-01"
15.6,8,0,75.8,NA,"stornoway",58.214,-6.318,"1903-09-01"
10.9,5.3,0,204.7,NA,"stornoway",58.214,-6.318,"1903-10-01"
8.4,3.5,3,147.7,NA,"stornoway",58.214,-6.318,"1903-11-01"
6.4,0.7,12,79.3,NA,"stornoway",58.214,-6.318,"1903-12-01"
7.4,1.7,7,141,NA,"stornoway",58.214,-6.318,"1904-01-01"
5.5,1,8,120.3,NA,"stornoway",58.214,-6.318,"1904-02-01"
7.2,0.6,14,71.8,NA,"stornoway",58.214,-6.318,"1904-03-01"
9.3,3.2,1,172.6,NA,"stornoway",58.214,-6.318,"1904-04-01"
11.9,4.8,1,63.6,NA,"stornoway",58.214,-6.318,"1904-05-01"
15.4,8.5,0,54.8,NA,"stornoway",58.214,-6.318,"1904-06-01"
16.8,9.5,0,55,NA,"stornoway",58.214,-6.318,"1904-07-01"
15.9,9.3,0,133.7,NA,"stornoway",58.214,-6.318,"1904-08-01"
15.3,7.5,0,123.1,NA,"stornoway",58.214,-6.318,"1904-09-01"
11.7,6.1,0,137.5,NA,"stornoway",58.214,-6.318,"1904-10-01"
8,3,7,163.8,NA,"stornoway",58.214,-6.318,"1904-11-01"
7.4,2.8,5,196.8,NA,"stornoway",58.214,-6.318,"1904-12-01"
7.9,2.9,4,147.6,NA,"stornoway",58.214,-6.318,"1905-01-01"
7.2,1.5,7,155.4,NA,"stornoway",58.214,-6.318,"1905-02-01"
8.4,3.2,0,136.1,NA,"stornoway",58.214,-6.318,"1905-03-01"
8.3,2.3,7,74.9,NA,"stornoway",58.214,-6.318,"1905-04-01"
12.1,5.3,0,42.3,NA,"stornoway",58.214,-6.318,"1905-05-01"
17,9,0,36.9,NA,"stornoway",58.214,-6.318,"1905-06-01"
16.6,10.7,0,68.8,NA,"stornoway",58.214,-6.318,"1905-07-01"
15.3,9.5,0,120.9,NA,"stornoway",58.214,-6.318,"1905-08-01"
14.6,8,0,128.9,NA,"stornoway",58.214,-6.318,"1905-09-01"
9.5,4.3,0,82,NA,"stornoway",58.214,-6.318,"1905-10-01"
8,3.3,4,121.6,NA,"stornoway",58.214,-6.318,"1905-11-01"
8.3,3.8,2,159.2,NA,"stornoway",58.214,-6.318,"1905-12-01"
7.1,2.5,2,169.5,NA,"stornoway",58.214,-6.318,"1906-01-01"
4.9,-0.2,14,201.8,NA,"stornoway",58.214,-6.318,"1906-02-01"
7.1,0.5,7,39.4,NA,"stornoway",58.214,-6.318,"1906-03-01"
9.5,1.9,3,45.8,NA,"stornoway",58.214,-6.318,"1906-04-01"
10.2,4.3,2,97.2,NA,"stornoway",58.214,-6.318,"1906-05-01"
15.2,8.4,0,40.9,NA,"stornoway",58.214,-6.318,"1906-06-01"
15.8,8.8,0,101.9,NA,"stornoway",58.214,-6.318,"1906-07-01"
16.7,10,0,52.7,NA,"stornoway",58.214,-6.318,"1906-08-01"
16.4,8.7,0,22.7,NA,"stornoway",58.214,-6.318,"1906-09-01"
12.9,5.4,2,49.1,NA,"stornoway",58.214,-6.318,"1906-10-01"
9.4,4.7,3,150.3,NA,"stornoway",58.214,-6.318,"1906-11-01"
6.5,1.2,10,99.9,NA,"stornoway",58.214,-6.318,"1906-12-01"
6.8,2.7,7,99,NA,"stornoway",58.214,-6.318,"1907-01-01"
6.3,0.4,13,122.6,NA,"stornoway",58.214,-6.318,"1907-02-01"
8.3,2.1,8,75.9,NA,"stornoway",58.214,-6.318,"1907-03-01"
10,3.9,0,58,NA,"stornoway",58.214,-6.318,"1907-04-01"
11.6,5.8,0,70.5,NA,"stornoway",58.214,-6.318,"1907-05-01"
12.8,7.5,0,112.6,NA,"stornoway",58.214,-6.318,"1907-06-01"
14.9,9,0,67.4,NA,"stornoway",58.214,-6.318,"1907-07-01"
13.7,8.4,0,126.9,NA,"stornoway",58.214,-6.318,"1907-08-01"
14.6,8.1,0,68.3,NA,"stornoway",58.214,-6.318,"1907-09-01"
11.6,5.4,1,69.1,NA,"stornoway",58.214,-6.318,"1907-10-01"
8.9,3.1,3,127,NA,"stornoway",58.214,-6.318,"1907-11-01"
6.8,2.7,4,128.8,NA,"stornoway",58.214,-6.318,"1907-12-01"
7.2,2.1,4,146.1,NA,"stornoway",58.214,-6.318,"1908-01-01"
7.3,2.8,3,149.8,NA,"stornoway",58.214,-6.318,"1908-02-01"
7.2,1.4,9,157.3,NA,"stornoway",58.214,-6.318,"1908-03-01"
8.6,2.4,3,73.3,NA,"stornoway",58.214,-6.318,"1908-04-01"
12.9,6.5,0,65.4,NA,"stornoway",58.214,-6.318,"1908-05-01"
14.7,8.6,0,60.8,NA,"stornoway",58.214,-6.318,"1908-06-01"
15.2,10.2,0,35.2,NA,"stornoway",58.214,-6.318,"1908-07-01"
15.1,9.2,0,71.8,NA,"stornoway",58.214,-6.318,"1908-08-01"
13.9,7.9,0,160.6,NA,"stornoway",58.214,-6.318,"1908-09-01"
14,9.4,0,70.9,NA,"stornoway",58.214,-6.318,"1908-10-01"
10.3,5.1,0,167.2,NA,"stornoway",58.214,-6.318,"1908-11-01"
7.9,3.3,2,179.9,NA,"stornoway",58.214,-6.318,"1908-12-01"
7.1,2.3,6,155.5,NA,"stornoway",58.214,-6.318,"1909-01-01"
7.5,2.9,3,57.6,NA,"stornoway",58.214,-6.318,"1909-02-01"
6,-0.1,13,72.2,NA,"stornoway",58.214,-6.318,"1909-03-01"
10.2,3.9,1,78.1,NA,"stornoway",58.214,-6.318,"1909-04-01"
12.2,5.4,0,76.7,NA,"stornoway",58.214,-6.318,"1909-05-01"
13.4,8,0,56.4,NA,"stornoway",58.214,-6.318,"1909-06-01"
15,9.9,0,78.1,NA,"stornoway",58.214,-6.318,"1909-07-01"
15.2,9.6,0,67.7,NA,"stornoway",58.214,-6.318,"1909-08-01"
14,7.6,0,47.7,NA,"stornoway",58.214,-6.318,"1909-09-01"
10.9,6,0,205.3,NA,"stornoway",58.214,-6.318,"1909-10-01"
7.8,3,6,151.3,NA,"stornoway",58.214,-6.318,"1909-11-01"
5.5,0.1,15,127,NA,"stornoway",58.214,-6.318,"1909-12-01"
5.7,0.7,13,187.8,NA,"stornoway",58.214,-6.318,"1910-01-01"
6.5,0.7,8,133.7,NA,"stornoway",58.214,-6.318,"1910-02-01"
8.7,3.3,1,89,NA,"stornoway",58.214,-6.318,"1910-03-01"
8.2,2.1,2,163.2,NA,"stornoway",58.214,-6.318,"1910-04-01"
13,6.1,0,83.9,NA,"stornoway",58.214,-6.318,"1910-05-01"
15.5,8.8,0,63.4,NA,"stornoway",58.214,-6.318,"1910-06-01"
14.9,9.2,0,78.2,NA,"stornoway",58.214,-6.318,"1910-07-01"
16.2,10.7,0,150.2,NA,"stornoway",58.214,-6.318,"1910-08-01"
14.4,9,0,57.6,NA,"stornoway",58.214,-6.318,"1910-09-01"
12.2,6.2,0,84.3,NA,"stornoway",58.214,-6.318,"1910-10-01"
5.9,1.4,6,151.7,NA,"stornoway",58.214,-6.318,"1910-11-01"
7.6,3.9,0,120.7,NA,"stornoway",58.214,-6.318,"1910-12-01"
7.3,3.3,2,92.8,NA,"stornoway",58.214,-6.318,"1911-01-01"
7.8,2.3,4,131.3,NA,"stornoway",58.214,-6.318,"1911-02-01"
7.9,1.6,2,80.8,NA,"stornoway",58.214,-6.318,"1911-03-01"
9.5,3.2,3,110,NA,"stornoway",58.214,-6.318,"1911-04-01"
13.6,6.6,0,67,NA,"stornoway",58.214,-6.318,"1911-05-01"
15.1,9.1,0,43.4,NA,"stornoway",58.214,-6.318,"1911-06-01"
16.6,9.5,0,134.6,NA,"stornoway",58.214,-6.318,"1911-07-01"
17.2,11,0,99.4,NA,"stornoway",58.214,-6.318,"1911-08-01"
14.1,8.4,0,91.6,NA,"stornoway",58.214,-6.318,"1911-09-01"
11,4.8,2,86.4,NA,"stornoway",58.214,-6.318,"1911-10-01"
7.6,1.7,3,145.4,NA,"stornoway",58.214,-6.318,"1911-11-01"
8.1,3.6,0,146.2,NA,"stornoway",58.214,-6.318,"1911-12-01"
6.2,2.1,8,92,NA,"stornoway",58.214,-6.318,"1912-01-01"
6.9,1.2,8,135.5,NA,"stornoway",58.214,-6.318,"1912-02-01"
8.7,2.9,0,131.4,NA,"stornoway",58.214,-6.318,"1912-03-01"
10.1,4.2,2,100.4,NA,"stornoway",58.214,-6.318,"1912-04-01"
12,6.1,0,70.8,NA,"stornoway",58.214,-6.318,"1912-05-01"
13.9,8.7,0,80.9,NA,"stornoway",58.214,-6.318,"1912-06-01"
15.4,10,0,67.4,NA,"stornoway",58.214,-6.318,"1912-07-01"
13.5,7.9,0,141.9,NA,"stornoway",58.214,-6.318,"1912-08-01"
13,7,0,47.7,NA,"stornoway",58.214,-6.318,"1912-09-01"
10.7,5.3,0,139.7,NA,"stornoway",58.214,-6.318,"1912-10-01"
7.6,3.4,3,196.2,NA,"stornoway",58.214,-6.318,"1912-11-01"
7.7,2.3,4,204.3,NA,"stornoway",58.214,-6.318,"1912-12-01"
6.6,3.2,1,88.9,NA,"stornoway",58.214,-6.318,"1913-01-01"
7.5,2.8,2,86.2,NA,"stornoway",58.214,-6.318,"1913-02-01"
7.3,1.4,6,165.5,NA,"stornoway",58.214,-6.318,"1913-03-01"
9.4,3,3,88.2,NA,"stornoway",58.214,-6.318,"1913-04-01"
11.7,6.4,0,84.4,NA,"stornoway",58.214,-6.318,"1913-05-01"
14.5,8.9,0,90.9,NA,"stornoway",58.214,-6.318,"1913-06-01"
15.5,10.1,0,22,NA,"stornoway",58.214,-6.318,"1913-07-01"
16,10,0,42.2,NA,"stornoway",58.214,-6.318,"1913-08-01"
14.6,8,0,62.6,NA,"stornoway",58.214,-6.318,"1913-09-01"
12.2,6.6,0,160.6,NA,"stornoway",58.214,-6.318,"1913-10-01"
9.8,4.5,0,168.9,NA,"stornoway",58.214,-6.318,"1913-11-01"
7.1,3.4,4,133.2,NA,"stornoway",58.214,-6.318,"1913-12-01"
